iter,id,x,y,h,w,cam_x,cam_y,cam_z,rxy,rxz
274,2,117,138,3,3,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.015648421649482,-0.06042545122619394
275,1,116,140,4,4,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0161110390132742,-0.04244588854370385
276,1,114,141,1,1,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0285848485780194,-0.0521949030794968
276,2,116,140,2,4,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0159568037438784,-0.04844683291899872
276,3,116,138,1,2,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0186312209534296,-0.06744299899100188
277,1,113,138,1,2,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0281151240069688,-0.0706539582490838
277,2,115,136,2,2,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0216250234504218,-0.07454831092712456
278,1,110,133,1,1,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0401367586880403,-0.10658797060977834
278,2,114,130,2,2,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.02385084887665,-0.11198895544917892
278,3,110,128,4,3,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0364430528317716,-0.12379612368676521
279,1,110,131,1,1,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.039819246648483,-0.11907403305001052
279,2,113,129,1,1,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0298878226848893,-0.12694098997923867
279,3,111,129,1,1,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0362849717563243,-0.12996188201954648
279,4,110,127,1,1,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.039184577640521,-0.14387695814682933
280,1,109,129,2,2,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0396605350130192,-0.1252965634318076
280,2,113,128,2,1,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0298878226848893,-0.12694098997923867
281,1,111,132,1,1,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0367593037297957,-0.11142322743535321
281,2,111,128,1,1,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0361269202627186,-0.13611328496872008
281,3,109,128,1,1,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.042571689287845,-0.13930646222138854
282,1,106,134,3,3,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.050189111855505,-0.09801455053285367
283,1,103,136,3,5,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0570637414352355,-0.08770825078627068
286,1,90,171,1,1,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.1135920944075772,0.14546176687373208
286,2,90,168,2,2,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.109764552313083,0.13002760243387246
287,1,89,177,1,1,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.118124385729773,0.19118359484660513
287,2,91,176,1,1,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.11096377117638,0.18193319474345884
287,3,90,174,1,2,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.1106209916522147,0.16715958248765914
287,4,88,174,1,1,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.1211174106910575,0.16943067211348245
288,1,88,162,4,4,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.112389757014155,0.09278826461425164
289,1,90,160,2,2,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.108395763907974,0.07023790333721021
289,2,89,159,1,1,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.115021781003337,0.05478776595006181
290,1,92,154,4,4,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0971849278135126,0.034042315261795665
291,1,94,154,4,2,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0937569816850223,0.03444434324074401
292,1,98,163,1,3,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.08132959896864,0.08499211758088107
292,2,99,160,1,1,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0808309013308843,0.0639926576093588
293,1,98,166,4,6,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0754245744685709,0.11931878919036246
312,1,122,166,1,2,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0042353411997569,0.10202941644378254
312,2,122,164,1,1,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.007023218004396,0.09038951729220007
313,1,119,160,2,2,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.012782164763591,0.07257887243822138
314,1,114,153,1,2,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.027283916837471,0.022695867262476944
315,1,112,151,1,1,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.036551694345374,0.00874896620661463
315,2,114,150,1,1,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0299956183427206,0.0035829699718642367
315,3,115,146,2,1,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0263462075490204,-0.014368783669950385
315,4,112,146,1,1,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0357614831492488,-0.022779877033665328
316,1,110,149,1,1,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0426811161250387,-0.005154675057793873
316,2,109,146,1,1,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0454427809524671,-0.025130581280063166
317,1,108,148,3,4,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0426811161250387,-0.005154675057793873
318,1,109,152,2,3,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.043318389191728,0.020488684126720558
319,1,111,152,1,1,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.039928321451419,0.014573841172645175
319,2,108,151,3,2,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0464019423562039,0.013562645409923071
320,1,110,156,4,4,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0376592324960177,0.05303723346677171
320,2,112,154,1,2,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.033818684447838,0.02811181574008675
321,1,112,163,1,1,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.038451218721836,0.08469154258285402
321,2,112,161,1,1,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0381343354732897,0.07203290863965418
321,3,112,158,1,2,1.7147906079063474234,3.0742232681614269415,0.29634572283840944382,1.0344493374525294,0.05324776926602139
